user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_clean,record_duplicate,full_name_clean,pan_clean,aadhaar_clean,dob_clean,city_clean,state_clean,monthly_income_clean,occupation_clean,signup_timestamp_clean,kyc_status_clean,risk_segment_clean
USR36167,Charan Jayaraman,MZANQ-2176-E,111301982413,17-Jan-1989,Pune,Maharashtra,Not Available,Self Employed,07-09-2025,APPROVED,Low,USR36167,False,Charan Jayaraman,MZANQ2176E,111301982413,1989-01-17,Pune,Maharashtra,,Self Employed,2025-07-09 00:00:00,APPROVED,LOW
USR23188,Rudra Rajagopalan,FPWHH1720Y,9550 2945 9072,30/06/1997 03:21 AM,LDH,Punjab,68651,Unemployed,2025-09-02 16:48:45,APPROVED,low,USR23188,False,Rudra Rajagopalan,FPWHH1720Y,955029459072,1997-06-30,Ludhiana,Punjab,68651.0,Unemployed,2025-09-02 16:48:45,APPROVED,LOW
USR29964,parth pandya,FSZXT1112J,8453-7652-6093,1999/09/13,bengaluru,Karnataka,26327,Gig Worker,29/03/2026 10:18 AM,VERIFIED,medium,USR29964,False,Parth Pandya,FSZXT1112J,845376526093,1999-09-13,Bengaluru,Karnataka,26327.0,Gig Worker,,VERIFIED,MEDIUM
USR69141,Samarth Pandya,NOQBZ-8456-W,XXXX-XXXX-2831,439613394,BLR,Karnataka,"Rs. 10,981",Farmer,2025-01-02 06:31:25,Verified,Low,USR69141,False,Samarth Pandya,NOQBZ8456W,,,Bengaluru,Karnataka,10981.0,Farmer,2025-01-02 06:31:25,VERIFIED,LOW
USR12986,Chatresh Vala,PTJZG2089R,1037 3446 9754,2004-05-03 21:03:41,Bangalore,Karnataka,,Gig Worker,04/05/2025 08:05 PM,KYC_DONE,Low,USR12986,False,Chatresh Vala,PTJZG2089R,103734469754,2004-05-03,Bengaluru,Karnataka,,Gig Worker,,KYC_DONE,LOW
USR20302,Jeet Pal,TPKTL3971V,XXXX-XXXX-4451,03-Feb-1964,Hyderabad,Telangana,38.4k,Salaried,2026/01/29,APPROVED,low,USR20302,False,Jeet Pal,TPKTL3971V,,1964-02-03,Hyderabad,Telangana,38400.0,Salaried,2026-01-29 00:00:00,APPROVED,LOW
USR30193,Timothy Mittal,IXOGG6603W,482347219741,1967-02-25 02:59:35,Pune,Maharashtra,"₹60,340",Retired,,Verified,MEDIUM,USR30193,False,Timothy Mittal,IXOGG6603W,482347219741,1967-02-25,Pune,Maharashtra,60340.0,Retired,,VERIFIED,MEDIUM
USR 22951,YashasviSami,ELIJH4769J,4277 0985 7451,01-26-1968,JPR,Rajasthan,"Rs. 48,222",Self Employed,1728825927,Done,MEDIUM,USR22951,False,Yashasvisami,ELIJH4769J,427709857451,1968-01-26,Jaipur,Rajasthan,48222.0,Self Employed,2024-10-13 13:25:27,DONE,MEDIUM
USR-79271,Gaurika Banik,gfccq0685w,6667 4805 8950,08-25-2000,ASR,Punjab,"Rs. 15,439",Salaried,12/05/2024,APPROVED,low,USR79271,False,Gaurika Banik,GFCCQ0685W,666748058950,2000-08-25,Amritsar,Punjab,15439.0,Salaried,2024-05-12 00:00:00,APPROVED,LOW
USR 35828,Balendra Vora,KTMXM4709Q,5683 1338 7289,02/09/1992,Hyd,Telangana,28921,Retired,2024/12/17,VERIFIED,medium,USR35828,False,Balendra Vora,KTMXM4709Q,568313387289,1992-09-02,Hyderabad,Telangana,28921.0,Retired,2024-12-17 00:00:00,VERIFIED,MEDIUM
USR19039,  Yoshita Jha  ,CIGDZ0063D,964273544559,05-Oct-1975,jaipur,Rajasthan,23080,Retired,12-25-2025,Verified,Low,USR19039,False,Yoshita Jha,CIGDZ0063D,964273544559,1975-10-05,Jaipur,Rajasthan,23080.0,Retired,2025-12-25 00:00:00,VERIFIED,LOW
USR25353,Ojasvi Narayanan,qjuih1751f,116385042096,1973-10-07 13:06:13,Mumbay,Maharashtra,12.0k,Salaried,22/03/2025 04:01 PM,Done,low,USR25353,False,Ojasvi Narayanan,QJUIH1751F,116385042096,1973-10-07,Mumbai,Maharashtra,12000.0,Salaried,,DONE,LOW
USR75132,Yash Bhat,XJJBG2651S,804779497049,10/12/1993,lucknow,Uttar Pradesh,"INR 30,252",Self Employed,18-May-2024,VERIFIED,High,USR75132,False,Yash Bhat,XJJBG2651S,804779497049,1993-12-10,Lucknow,Uttar Pradesh,30252.0,Self Employed,2024-05-18 00:00:00,VERIFIED,HIGH
USR34642,Prisha Vaidya,YDSDS1689W,9097 8642 4700,04/11/1995,jalandhar,Punjab,"Rs. 80,439",Unemployed,08/02/2024 09:44 AM,V,low,USR34642,False,Prisha Vaidya,YDSDS1689W,909786424700,1995-11-04,Jalandhar,Punjab,80439.0,Unemployed,,VERIFIED,LOW
USR96523,Naveen Singh,EDCBS8857K,XXXX-XXXX-7690,17-Jul-1963,Jalandar,Punjab,19507,Unemployed,1751583204,Verified,LOW,USR96523,False,Naveen Singh,EDCBS8857K,,1963-07-17,Jalandhar,Punjab,19507.0,Unemployed,2025-07-03 22:53:24,VERIFIED,LOW
USR-81962,WidishaNatarajan,YMHCH9380R,5990 7197 6751,10/01/1992,BLR,Karnataka,21595,Student,08-24-2024,KYC_DONE,low,USR81962,False,Widishanatarajan,YMHCH9380R,599071976751,1992-01-10,Bengaluru,Karnataka,21595.0,Student,2024-08-24 00:00:00,KYC_DONE,LOW
USR16805,Radhika Thakur,VJJIQ6927S,477494610667,18-May-1980,LKO,Uttar Pradesh,,Business Owner,26/04/2025 08:09 AM,Done,Medium,USR16805,False,Radhika Thakur,VJJIQ6927S,477494610667,1980-05-18,Lucknow,Uttar Pradesh,,Business Owner,,DONE,MEDIUM
USR 27030,HarinakshiNadkarni,HGZYT3370V,8272-9181-1849,10/03/1982 12:31 PM,ludhiana,Punjab,14060,Business Owner,01-19-2025,KYC_DONE,low,USR27030,False,Harinakshinadkarni,HGZYT3370V,827291811849,1982-03-10,Ludhiana,Punjab,14060.0,Business Owner,2025-01-19 00:00:00,KYC_DONE,LOW
USR75009,garima kade,GMCKD9187B,789850610460,12-01-2002,JPR,Rajasthan,"₹26,228",Business Owner,22-Oct-2025,KYC_DONE,High,USR75009,False,Garima Kade,GMCKD9187B,789850610460,2002-01-12,Jaipur,Rajasthan,26228.0,Business Owner,2025-10-22 00:00:00,KYC_DONE,HIGH
usr_38548,Girik Krishna,UJYRI2543L,5744 5269 3566,808293354,LKO,Uttar Pradesh,Not Available,Farmer,04/11/2025,Reject,HIGH,USR38548,False,Girik Krishna,UJYRI2543L,574452693566,,Lucknow,Uttar Pradesh,,Farmer,2025-11-04 00:00:00,REJECTED,HIGH
USR-43272,Leela Wagle,TRMUZ3977R,8522 6403 5648,02-Dec-1965,LKO,Uttar Pradesh,17362,Farmer,25-Feb-2025,Under Review,MEDIUM,USR43272,False,Leela Wagle,TRMUZ3977R,852264035648,1965-12-02,Lucknow,Uttar Pradesh,17362.0,Farmer,2025-02-25 00:00:00,UNDER_REVIEW,MEDIUM
USR61781,Hemangini Minhas,BXPUJ0134R,0567 9885 0876,10-26-1982,HYDERABAD,Telangana,"₹11,079",Student,25-Jan-2026,APPROVED,low,USR61781,False,Hemangini Minhas,BXPUJ0134R,056798850876,1982-10-26,Hyderabad,Telangana,11079.0,Student,2026-01-25 00:00:00,APPROVED,LOW
usr_17812,qasim brahmbhatt,FJVKM0022W,1090561068,,Poona,Maharashtra,35331,Farmer,11/11/2024,V,LOW,USR17812,False,Qasim Brahmbhatt,FJVKM0022W,,,Pune,Maharashtra,35331.0,Farmer,2024-11-11 00:00:00,VERIFIED,LOW
USR-88742,KRISHNA UPPAL,GSMQP7024J,1254 7766 9215,1972/02/23,amritsar,Punjab,,Farmer,17-Dec-2025,Verified,medium,USR88742,False,Krishna Uppal,GSMQP7024J,125477669215,1972-02-23,Amritsar,Punjab,,Farmer,2025-12-17 00:00:00,VERIFIED,MEDIUM
usr38965,Liam Datta,FPBCE3366R,651181505657,1989/12/23,Chennai,Tamil Nadu,Not Available,Self Employed,2024/08/02,APPROVED,UNKNOWN,USR38965,False,Liam Datta,FPBCE3366R,651181505657,1989-12-23,Chennai,Tamil Nadu,,Self Employed,2024-08-02 00:00:00,APPROVED,UNKNOWN
USR92474,Rachana Magar,DFSEV3208I,937902284362,1974-04-21 14:09:40,Jalandhar,Punjab,"Rs. 10,347",Freelancer,,KYC_DONE,Low,USR92474,False,Rachana Magar,DFSEV3208I,937902284362,1974-04-21,Jalandhar,Punjab,10347.0,Freelancer,,KYC_DONE,LOW
usr11294,Anusha Singhal,SHLAK4483Q,,30/10/1988,Jaipur,Rajasthan,"INR 54,754",Gig Worker,,KYC_DONE,medium,USR11294,False,Anusha Singhal,SHLAK4483Q,,1988-10-30,Jaipur,Rajasthan,54754.0,Gig Worker,,KYC_DONE,MEDIUM
USR66069,Noah Bala,txhcl3901f,,23/04/1991,BLR,Karnataka,"₹13,663",Gig Worker,2024-08-05 14:57:47,APPROVED,Low,USR66069,False,Noah Bala,TXHCL3901F,,1991-04-23,Bengaluru,Karnataka,13663.0,Gig Worker,2024-08-05 14:57:47,APPROVED,LOW
USR80679,Rachita Karan,WAQ1E2527L,,13-Jul-1995,Hyd,Telangana,"Rs. 11,119",Business Owner,1721245699,Verified,HIGH,USR80679,False,Rachita Karan,,,1995-07-13,Hyderabad,Telangana,11119.0,Business Owner,2024-07-17 19:48:19,VERIFIED,HIGH
USR56156,Simon Chanda,VHZF000571,,19-Mar-1977,Jalandhar,Punjab,22340,Farmer,10/09/2024,KYC_DONE,Medium,USR56156,False,Simon Chanda,,,1977-03-19,Jalandhar,Punjab,22340.0,Farmer,2024-09-10 00:00:00,KYC_DONE,MEDIUM
USR82558,CHANCHAL KANT,B10AM5855C,798643916571,,Bengaluru,Karnataka,,Unemployed,21/02/2025,APPROVED,low,USR82558,False,Chanchal Kant,,798643916571,,Bengaluru,Karnataka,,Unemployed,2025-02-21 00:00:00,APPROVED,LOW
USR20205,Sudiksha Tella,OHWEN7867Q,493651640163,1975/06/08,BLR,Karnataka,19898,Business Owner,31/05/2024 07:13 AM,Verified,Low,USR20205,False,Sudiksha Tella,OHWEN7867Q,493651640163,1975-06-08,Bengaluru,Karnataka,19898.0,Business Owner,,VERIFIED,LOW
USR21508,Yachana Sant,ZNTYU9245B,XXXX-XXXX-7062,1976-07-14 16:24:59,Poona,Maharashtra,,Unemployed,2024/01/19,KYC_DONE,LOW,USR21508,False,Yachana Sant,ZNTYU9245B,,1976-07-14,Pune,Maharashtra,,Unemployed,2024-01-19 00:00:00,KYC_DONE,LOW
USR35259,HEMAL PRABHAKAR,JCBPW8701O,696792178029,14/08/1984 11:31 PM,Jalandhar,Punjab,"₹29,405",Unemployed,2025/07/04,APPROVED,Medium,USR35259,False,Hemal Prabhakar,JCBPW8701O,696792178029,1984-08-14,Jalandhar,Punjab,29405.0,Unemployed,2025-07-04 00:00:00,APPROVED,MEDIUM
USR48566,Samar Mittal,PNAAH0249Z,2979308317972,1968-08-30 21:02:33,HYDERABAD,Telangana,,Farmer,18/03/2025 12:12 PM,VERIFIED,High,USR48566,False,Samar Mittal,PNAAH0249Z,,1968-08-30,Hyderabad,Telangana,,Farmer,,VERIFIED,HIGH
usr_62610,Xavier Rao,LACFM7443E,064216150837,02-28-1992,delhi,Delhi,"₹29,000",Freelancer,,APPROVED,low,USR62610,False,Xavier Rao,LACFM7443E,064216150837,1992-02-28,Delhi,Delhi,29000.0,Freelancer,,APPROVED,LOW
USR56236,M0hini Parikh,GXBMV2325F,253927859522,1986/10/31,Hyd,Telangana,"INR 24,378",Retired,2024-10-21 13:58:07,R,LOW,USR56236,False,M0Hini Parikh,GXBMV2325F,253927859522,1986-10-31,Hyderabad,Telangana,24378.0,Retired,2024-10-21 13:58:07,REJECTED,LOW
usr_13622,Jeevika 00mmen,ASUBK-8962-U,4322-9366-0870,,pune,Maharashtra,"Rs. 21,029",Retired,2024-12-21 23:55:13,Done,MEDIUM,USR13622,False,Jeevika 00Mmen,ASUBK8962U,432293660870,,Pune,Maharashtra,21029.0,Retired,2024-12-21 23:55:13,DONE,MEDIUM
USR43737,Deepa Sarraf,wdhkf2358s,519636468548,387828407,kolkata,West Bengal,29736,Student,05-11-2024,Rejected,LOW,USR43737,False,Deepa Sarraf,WDHKF2358S,519636468548,,Kolkata,West Bengal,29736.0,Student,2024-05-11 00:00:00,REJECTED,LOW
USR-47737,Nachiket Nayak,JKYKM5901T,187146465138,20/05/1978,LKO,Uttar Pradesh,35.0k,Student,1745087882,Under Review,low,USR47737,False,Nachiket Nayak,JKYKM5901T,187146465138,1978-05-20,Lucknow,Uttar Pradesh,35000.0,Student,2025-04-19 18:38:02,UNDER_REVIEW,LOW
USR85544,  Theodore Dutt  ,HU0ND1063V,7102 3898 4485,18/06/2000,New Delhi,Delhi,45664,Freelancer,2024-03-12 05:25:21,VERIFIED,Medium,USR85544,False,Theodore Dutt,,710238984485,2000-06-18,Delhi,Delhi,45664.0,Freelancer,2024-03-12 05:25:21,VERIFIED,MEDIUM
USR27828,Kalpit Pillay,ESEYR5093,409226476487,02/01/2004 02:30 AM,mumbai,Maharashtra,46306,Freelancer,16/09/2024,V,Low,USR27828,False,Kalpit Pillay,,409226476487,2004-01-02,Mumbai,Maharashtra,46306.0,Freelancer,2024-09-16 00:00:00,VERIFIED,LOW
USR 69885,Yoshita Pandit,xzybz9686b,330640434773,10/01/1991,Pune,Maharashtra,"INR 43,816",Salaried,03-Nov-2025,V,medium,USR69885,False,Yoshita Pandit,XZYBZ9686B,330640434773,1991-01-10,Pune,Maharashtra,43816.0,Salaried,2025-11-03 00:00:00,VERIFIED,MEDIUM
USR63049,Ati Bera,JZPHV0835Z,0470-1210-0215,1971/09/22,Amritsar,Punjab,"Rs. 27,636",Unemployed,1726840446,Done,Medium,USR63049,False,Ati Bera,JZPHV0835Z,047012100215,1971-09-22,Amritsar,Punjab,27636.0,Unemployed,2024-09-20 13:54:06,DONE,MEDIUM
93711,  Tarak Mammen  ,HIZVO 6688 W,975626356894,1995-04-06 13:22:22,Ludhiana,Punjab,44684,Freelancer,30/09/2025 03:47 PM,V,unknown,USR93711,False,Tarak Mammen,HIZVO6688W,975626356894,1995-04-06,Ludhiana,Punjab,44684.0,Freelancer,,VERIFIED,UNKNOWN
USR86102,Rachit Kala,PXNGJ6899M,975654257077,1994/10/07,jaipur,Rajasthan,8364,Salaried,1713980159,REJECTED,High,USR86102,False,Rachit Kala,PXNGJ6899M,975654257077,1994-10-07,Jaipur,Rajasthan,8364.0,Salaried,2024-04-24 17:35:59,REJECTED,HIGH
USR14283,  Simon Tank  ,FGSYT-6969-O,6983347079,30/11/1998,kolkata,West Bengal,-9103,Self Employed,25/02/2025 08:44 AM,APPROVED,Low,USR14283,False,Simon Tank,FGSYT6969O,,1998-11-30,Kolkata,West Bengal,,Self Employed,,APPROVED,LOW
USR 47604,saanvi deep,ynwpe1634w,906236079225,07-19-1964,Poona,Maharashtra,32327,Salaried,2024/05/10,VERIFIED,Low,USR47604,False,Saanvi Deep,YNWPE1634W,906236079225,1964-07-19,Pune,Maharashtra,32327.0,Salaried,2024-05-10 00:00:00,VERIFIED,LOW
USR56799,Vasudha Kothari,NQCCB9412Y,116246988197,05-Nov-1979,mumbai,Maharashtra,22706,Business Owner,,Done,low,USR56799,False,Vasudha Kothari,NQCCB9412Y,116246988197,1979-11-05,Mumbai,Maharashtra,22706.0,Business Owner,,DONE,LOW
USR 46257,Pushti Issac,C0SEB4873C,940642500149,1966/12/29,Lucknow,Uttar Pradesh,41761,Gig Worker,,APPROVED,HIGH,USR46257,False,Pushti Issac,,940642500149,1966-12-29,Lucknow,Uttar Pradesh,41761.0,Gig Worker,,APPROVED,HIGH
USR91034,Oscar Gour,IKRKB 1603 L,0967765383,06/05/1984 01:07 AM,JPR,Rajasthan,"INR 31,635",Farmer,07/10/2025,VERIFIED,low,USR91034,False,Oscar Gour,IKRKB1603L,,1984-05-06,Jaipur,Rajasthan,31635.0,Farmer,2025-10-07 00:00:00,VERIFIED,LOW
USR77609,Wriddhish Maharaj,QHMCN4023P,048230782079,23/07/1979,LDH,Punjab,,Gig Worker,2024/06/29,APPROVED,Low,USR77609,False,Wriddhish Maharaj,QHMCN4023P,048230782079,1979-07-23,Ludhiana,Punjab,,Gig Worker,2024-06-29 00:00:00,APPROVED,LOW
usr65248,TURVI MITRA,LZRJH0518,152610612789,1965/02/08,Mumbai,Maharashtra,"₹10,949",Retired,1727142961,V,LOW,USR65248,False,Turvi Mitra,,152610612789,1965-02-08,Mumbai,Maharashtra,10949.0,Retired,2024-09-24 01:56:01,VERIFIED,LOW
USR55914,Kritika Padmanabhan,KQXHH8892K,1309-8549-4600,1968/02/06,ASR,Punjab,,Self Employed,,VERIFIED,low,USR55914,False,Kritika Padmanabhan,KQXHH8892K,130985494600,1968-02-06,Amritsar,Punjab,,Self Employed,,VERIFIED,LOW
USR 96145,Ayaan Kibe,LLPYQ 8124 R,,23/09/1963,kolkata,West Bengal,22.4k,Retired,09/02/2026,APPROVED,LOW,USR96145,False,Ayaan Kibe,LLPYQ8124R,,1963-09-23,Kolkata,West Bengal,22400.0,Retired,2026-02-09 00:00:00,APPROVED,LOW
USR30293,Faqid Pal,TTNWV0976K,816929453599,07-31-2001,Jalandar,Punjab,32218,Gig Worker,,KYC_DONE,HIGH,USR30293,False,Faqid Pal,TTNWV0976K,816929453599,2001-07-31,Jalandhar,Punjab,32218.0,Gig Worker,,KYC_DONE,HIGH
USR-91812,  Samarth Krishnamurthy  ,,001665542166,19/07/1978 09:46 PM,Lucknow,Uttar Pradesh,21636,Self Employed,08-13-2025,APPROVED,Unknown,USR91812,False,Samarth Krishnamurthy,,001665542166,1978-07-19,Lucknow,Uttar Pradesh,21636.0,Self Employed,2025-08-13 00:00:00,APPROVED,UNKNOWN
USR42496,Brinda Jani,WHIOI6163W,756966976473,09-29-1968,ludhiana,Punjab,,Salaried,1773721540,Under Review,UNKNOWN,USR42496,False,Brinda Jani,WHIOI6163W,756966976473,1968-09-29,Ludhiana,Punjab,,Salaried,2026-03-17 04:25:40,UNDER_REVIEW,UNKNOWN
USR18652,  Samarth Banik  ,PHKEF6750B,8268 0739 6564,12/04/1992,Pune,Maharashtra,"Rs. 16,757",Self Employed,04/04/2024,V,medium,USR18652,False,Samarth Banik,PHKEF6750B,826807396564,1992-04-12,Pune,Maharashtra,16757.0,Self Employed,2024-04-04 00:00:00,VERIFIED,MEDIUM
USR-90301,ARIN VARKEY,fqezf3052j,680429501082,,New Delhi,Delhi,-8407,Freelancer,1707717673,KYC_DONE,LOW,USR90301,False,Arin Varkey,FQEZF3052J,680429501082,,Delhi,Delhi,,Freelancer,2024-02-12 06:01:13,KYC_DONE,LOW
USR 31030,Ekani Sathe,BHFSN2115J,8628 5593 9134,1994/04/20,Madras,Tamil Nadu,-42472,Freelancer,2024-10-26 18:48:34,Pending,Low,USR31030,False,Ekani Sathe,BHFSN2115J,862855939134,1994-04-20,Chennai,Tamil Nadu,,Freelancer,2024-10-26 18:48:34,PENDING,LOW
USR77432,Aarini Barad,VLAMF6721Z,938777779222,2006-11-13 02:57:37,Dilli,Delhi,"₹14,690",Unemployed,,Verified,low,USR77432,False,Aarini Barad,VLAMF6721Z,938777779222,2006-11-13,Delhi,Delhi,14690.0,Unemployed,,VERIFIED,LOW
USR71994,Zarna Grover,lhwln7489h,146258938723,19/01/1990,amritsar,Punjab,,Unemployed,27-Sep-2025,V,medium,USR71994,False,Zarna Grover,LHWLN7489H,146258938723,1990-01-19,Amritsar,Punjab,,Unemployed,2025-09-27 00:00:00,VERIFIED,MEDIUM
USR 84869,  Chaaya Vyas  ,FBQQE5344V,3556 6411 7200,1972-11-07 03:41:52,Dilli,Delhi,17232,Salaried,22-Mar-2026,VERIFIED,Low,USR84869,False,Chaaya Vyas,FBQQE5344V,355664117200,1972-11-07,Delhi,Delhi,17232.0,Salaried,2026-03-22 00:00:00,VERIFIED,LOW
USR21132,Darsh Mammen,XPWQS3088L,8982-3112-0855,669010455,Bombay,Maharashtra,18583,Unemployed,10-14-2024,FAILED,LOW,USR21132,False,Darsh Mammen,XPWQS3088L,898231120855,,Mumbai,Maharashtra,18583.0,Unemployed,2024-10-14 00:00:00,FAILED,LOW
USR 16195,Zehaan Dasgupta,yjghk7086v,9698 2998 0356,14/09/1985,HYDERABAD,Telangana,,Salaried,01-Apr-2025,IN_PROGRESS,low,USR16195,False,Zehaan Dasgupta,YJGHK7086V,969829980356,1985-09-14,Hyderabad,Telangana,,Salaried,2025-04-01 00:00:00,IN_PROGRESS,LOW
USR16164,Chandran Gade,DTXXW-8527-T,594241196752,1982-10-17 11:41:39,Jaipur,Rajasthan,41231,Freelancer,10-12-2025,Done,LOW,USR16164,False,Chandran Gade,DTXXW8527T,594241196752,1982-10-17,Jaipur,Rajasthan,41231.0,Freelancer,2025-10-12 00:00:00,DONE,LOW
USR 38397,Praneel Brar,dzjbn9000q,2027 4059 2622,04/04/2007,Dilli,Delhi,27917,Farmer,1707612386,IN_PROGRESS,high,USR38397,False,Praneel Brar,DZJBN9000Q,202740592622,2007-04-04,Delhi,Delhi,27917.0,Farmer,2024-02-11 00:46:26,IN_PROGRESS,HIGH
USR87985,Ranbir Kulkarni,BWVVQ8157Q,476850135149,19-Jan-2003,Poona,Maharashtra,41481,Gig Worker,28/07/2024,Done,LOW,USR87985,False,Ranbir Kulkarni,BWVVQ8157Q,476850135149,2003-01-19,Pune,Maharashtra,41481.0,Gig Worker,2024-07-28 00:00:00,DONE,LOW
USR 42333,Panini Thaman,ARVHP6091,9008 0890 4844,22/06/1966,BLR,Karnataka,-127020,Farmer,07-22-2024,KYC_DONE,High,USR42333,False,Panini Thaman,,900808904844,1966-06-22,Bengaluru,Karnataka,,Farmer,2024-07-22 00:00:00,KYC_DONE,HIGH
USR62604,CHASMUM NAYAR,PUVEF7072R,9470 5995 9850,1986-10-22 01:04:53,mumbai,Maharashtra,148814,Farmer,,V,low,USR62604,False,Chasmum Nayar,PUVEF7072R,947059959850,1986-10-22,Mumbai,Maharashtra,148814.0,Farmer,,VERIFIED,LOW
usr87615,Daniel Sankaran,XVEHO4016R,,1991-06-15 04:52:33,BLR,Karnataka,29781,Business Owner,01-15-2025,KYC_DONE,Medium,USR87615,False,Daniel Sankaran,XVEHO4016R,,1991-06-15,Bengaluru,Karnataka,29781.0,Business Owner,2025-01-15 00:00:00,KYC_DONE,MEDIUM
USR72107,Barkha Vyas,SBRXN6987Q,9501-5208-9575,1995/11/05,Pune,Maharashtra,14449,Freelancer,2025/12/31,KYC_DONE,low,USR72107,False,Barkha Vyas,SBRXN6987Q,950152089575,1995-11-05,Pune,Maharashtra,14449.0,Freelancer,2025-12-31 00:00:00,KYC_DONE,LOW
USR98109,Zaid Tank,WXBCF1435,953684489812,17-Jan-1990,LDH,Punjab,"Rs. 56,232",Gig Worker,1766997270,APPROVED,low,USR98109,False,Zaid Tank,,953684489812,1990-01-17,Ludhiana,Punjab,56232.0,Gig Worker,2025-12-29 08:34:30,APPROVED,LOW
usr52447,Tristan Majumdar,XJKMP4193,005449518495,25/01/1998,lucknow,Uttar Pradesh,"INR 13,928",Salaried,2026/02/11,VERIFIED,LOW,USR52447,False,Tristan Majumdar,,005449518495,1998-01-25,Lucknow,Uttar Pradesh,13928.0,Salaried,2026-02-11 00:00:00,VERIFIED,LOW
USR70623,Akshay Sengupta,snknk1858s,5131 1991 0822,16-Feb-1983,lucknow,Uttar Pradesh,,Freelancer,2024-05-29 20:04:17,Rejected,MEDIUM,USR70623,False,Akshay Sengupta,SNKNK1858S,513119910822,1983-02-16,Lucknow,Uttar Pradesh,,Freelancer,2024-05-29 20:04:17,REJECTED,MEDIUM
USR13096,Gaurangi Das,QSEJI1969Y,6360267157,12-05-2004,Jaipur,Rajasthan,62.8k,Freelancer,1721628530,Rejected,LOW,USR13096,False,Gaurangi Das,QSEJI1969Y,,2004-05-12,Jaipur,Rajasthan,62800.0,Freelancer,2024-07-22 06:08:50,REJECTED,LOW
USR 54053,Reva Ranganathan,TYNPV1530F,9227214593,1991/03/15,Mumbai,Maharashtra,30758,Freelancer,15/11/2024 04:58 PM,Verified,Medium,USR54053,False,Reva Ranganathan,TYNPV1530F,,1991-03-15,Mumbai,Maharashtra,30758.0,Freelancer,,VERIFIED,MEDIUM
USR68912,Rachana Sagar,EESUB 7607 C,9317714256,28-Nov-1996,Hyderabad,Telangana,"₹14,232",Student,01-25-2026,Reject,Medium,USR68912,False,Rachana Sagar,EESUB7607C,,1996-11-28,Hyderabad,Telangana,14232.0,Student,2026-01-25 00:00:00,REJECTED,MEDIUM
USR89742,Abeer Gaba,UBUHX0852M,867718949162,04-01-1981,HYDERABAD,Telangana,31828,Self Employed,2024-11-04 21:02:00,Done,MEDIUM,USR89742,False,Abeer Gaba,UBUHX0852M,867718949162,1981-01-04,Hyderabad,Telangana,31828.0,Self Employed,2024-11-04 21:02:00,DONE,MEDIUM
USR49814,Kamya Mohan,MDQHK0483K,535853863022,06-03-1967,Bangalore,Karnataka,"₹40,710",Farmer,30-Mar-2025,Done,LOW,USR49814,False,Kamya Mohan,MDQHK0483K,535853863022,1967-03-06,Bengaluru,Karnataka,40710.0,Farmer,2025-03-30 00:00:00,DONE,LOW
USR82389,Ekantika Krishnan,OUEMT-0166-I,,1994-08-30 18:47:02,LDH,Punjab,92131,Self Employed,2024-08-24 05:58:56,APPROVED,MEDIUM,USR82389,False,Ekantika Krishnan,OUEMT0166I,,1994-08-30,Ludhiana,Punjab,92131.0,Self Employed,2024-08-24 05:58:56,APPROVED,MEDIUM
USR 34765,Janya Mukhopadhyay,RPDAI1488G,1519 7136 3122,16/03/1994 12:02 AM,Bombay,Maharashtra,"₹21,538",Self Employed,09/04/2024,Done,Low,USR34765,False,Janya Mukhopadhyay,RPDAI1488G,151971363122,1994-03-16,Mumbai,Maharashtra,21538.0,Self Employed,2024-04-09 00:00:00,DONE,LOW
USR69170,Indali Dewan,KLVEW9336L,2750295682,02/03/1968,MUMBAI,Maharashtra,"Rs. 21,387",Self Employed,2025-05-14 22:10:45,KYC_DONE,MEDIUM,USR69170,False,Indali Dewan,KLVEW9336L,,1968-03-02,Mumbai,Maharashtra,21387.0,Self Employed,2025-05-14 22:10:45,KYC_DONE,MEDIUM
USR38775,Aarnav Om,GUKSC1859,,16-Mar-1980,LKO,Uttar Pradesh,"Rs. 24,544",Business Owner,03-19-2025,VERIFIED,Low,USR38775,False,Aarnav Om,,,1980-03-16,Lucknow,Uttar Pradesh,24544.0,Business Owner,2025-03-19 00:00:00,VERIFIED,LOW
USR84784,Anusha Deshpande,sxoxe7138n,0380-0837-4294,,Calcutta,West Bengal,42.5k,Freelancer,2025/11/22,Done,Medium,USR84784,False,Anusha Deshpande,SXOXE7138N,038008374294,,Kolkata,West Bengal,42500.0,Freelancer,2025-11-22 00:00:00,DONE,MEDIUM
usr_23227,Ojasvi Comar,VZGPU8873K,,09-08-1962,pune,Maharashtra,59562,Retired,2026/03/01,VERIFIED,HIGH,USR23227,False,Ojasvi Comar,VZGPU8873K,,1962-08-09,Pune,Maharashtra,59562.0,Retired,2026-03-01 00:00:00,VERIFIED,HIGH
USR42988,Kalpit Nayar,PGSSO8097W,9202-6638-0334,05-Mar-1981,JPR,Rajasthan,"₹46,377",Self Employed,,APPROVED,MEDIUM,USR42988,False,Kalpit Nayar,PGSSO8097W,920266380334,1981-03-05,Jaipur,Rajasthan,46377.0,Self Employed,,APPROVED,MEDIUM
