merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_clean,merchant_name_clean,mcc_clean,merchant_category_clean,business_type_clean,city_clean,state_clean,onboarding_date_clean,settlement_account_clean,settlement_account_type,merchant_status_clean,declared_avg_ticket_size_clean
MCH6419,"Bhalla, Dubey and Salvi",,Medical,SOLE_PROPRIETOR,Jaipur,Rajasthan,15/01/2024 01:23 AM,,A,"INR 3,881.01",MCH6419,"Bhalla, Dubey And Salvi",,MEDICAL,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-01-15 01:23:00,,MISSING,ACTIVE,3881.01
mch6143,"MURTHY, KALA AND MANGAT",5812,eating place,individual,Hyd,Telangana,2023-03-26 16:00:36,3144502115,Enabled,-618.37,MCH6143,"Murthy, Kala And Mangat",5812.0,RESTAURANT,INDIVIDUAL,Hyderabad,Telangana,2023-03-26 16:00:36,3144502115,NUMERIC_ACCOUNT,ACTIVE,
MCH7681,"  Aggarwal, Raj and Mand  ",5311,Retail,INDIVIDUAL,Amritsar,Punjab,07-26-2023,6309524938,ACTIVE,Rs. 148,MCH7681,"Aggarwal, Raj And Mand",5311.0,RETAIL,INDIVIDUAL,Amritsar,Punjab,2023-07-26 00:00:00,6309524938,NUMERIC_ACCOUNT,ACTIVE,148.0
MCH4141,Sarkar and Sons,4814,Mobile Recharge,PARTNERSHIP,Bangalore,Karnataka,10/06/2023,,A,"1,485.34",MCH4141,Sarkar And Sons,4814.0,TELECOM,PARTNERSHIP,Bengaluru,Karnataka,2023-10-06 00:00:00,,MISSING,ACTIVE,1485.34
MCH8571,"Sahni, Arya and Guha",4131,Bus/Taxi,PRIVATE-LIMITED,kolkata,West Bengal,,XXXX6085,Active,1192.48,MCH8571,"Sahni, Arya And Guha",4131.0,TRANSPORTATION,PRIVATE_LIMITED,Kolkata,West Bengal,,XXXX6085,MASKED_ACCOUNT,ACTIVE,1192.48
MCH6697,"Chanda, Chakraborty and Mand",4814,Telecom,individual,pune,Maharashtra,29/09/2025 03:02 PM,4744924569,Enabled,706.35,MCH6697,"Chanda, Chakraborty And Mand",4814.0,TELECOM,INDIVIDUAL,Pune,Maharashtra,2025-09-29 15:02:00,4744924569,NUMERIC_ACCOUNT,ACTIVE,706.35
MCH1881,"Bawa, Ganesan and Oak",5912,Medical,partnership,Chennai,Tamil Nadu,14/12/2023,,Hold,-1349.05,MCH1881,"Bawa, Ganesan And Oak",5912.0,MEDICAL,PARTNERSHIP,Chennai,Tamil Nadu,2023-12-14 00:00:00,,MISSING,SUSPENDED,
MCH7586,RandhawaInc,05812,eating place,PARTNERSHIP,chennai,Tamil Nadu,21/06/2025,,I,629.75,MCH7586,Randhawainc,5812.0,RESTAURANT,PARTNERSHIP,Chennai,Tamil Nadu,2025-06-21 00:00:00,,MISSING,INACTIVE,629.75
MCH-8374,nadig-batra,5699,Fashion,partnership,ASR,Punjab,2024-02-21 17:20:06,VELJ0567478440820,ACTIVE,831.77,MCH8374,Nadig-Batra,5699.0,CLOTHING,PARTNERSHIP,Amritsar,Punjab,2024-02-21 17:20:06,VELJ0567478440820,ALPHANUMERIC_ACCOUNT,ACTIVE,831.77
MCH-1553,basu-varma,5942,Book Store,SOLE_PROPRIETOR,Calcutta,West Bengal,,,Enabled,"Rs. 1,630",MCH1553,Basu-Varma,5942.0,BOOKS_STATIONERY,SOLE_PROPRIETOR,Kolkata,West Bengal,,,MISSING,ACTIVE,1630.0
MCH7957,Keer-Khalsa,,Retail,SOLE-PROPRIETOR,amritsar,Punjab,21/11/2025,,Enabled,1690.94,MCH7957,Keer-Khalsa,,RETAIL,SOLE_PROPRIETOR,Amritsar,Punjab,2025-11-21 00:00:00,,MISSING,ACTIVE,1690.94
MCH2250,  Borra and Sons  ,5942.0,Books,Individual,HYDERABAD,Telangana,18/07/2024 06:37 PM,XXXX4935,Enabled,,MCH2250,Borra And Sons,5942.0,BOOKS_STATIONERY,INDIVIDUAL,Hyderabad,Telangana,2024-07-18 18:37:00,XXXX4935,MASKED_ACCOUNT,ACTIVE,
MCH 7023,Mannan-Mallick,5999,Misc Retail,INDIVIDUAL,Hyderabad,Telangana,,BQNS1502974429250,Enabled,"₹1,891.27",MCH7023,Mannan-Mallick,5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Hyderabad,Telangana,,BQNS1502974429250,ALPHANUMERIC_ACCOUNT,ACTIVE,1891.27
MCH5546,B0rde Inc,5311,Retail,Individual,ludhiana,Punjab,27/09/2024,JPIE0555435223526,Enabled,1430.97,MCH5546,B0Rde Inc,5311.0,RETAIL,INDIVIDUAL,Ludhiana,Punjab,2024-09-27 00:00:00,JPIE0555435223526,ALPHANUMERIC_ACCOUNT,ACTIVE,1430.97
MCH5494,raja ltd,05942,Stationery,PARTNERSHIP,ludhiana,Punjab,19-Jul-2025,XXXX2189,A,₹209.91,MCH5494,Raja Ltd,5942.0,BOOKS_STATIONERY,PARTNERSHIP,Ludhiana,Punjab,2025-07-19 00:00:00,XXXX2189,MASKED_ACCOUNT,ACTIVE,209.91
MCH9714,Issac-Pall,5912,Pharmacies,Private Limited,Madras,Tamil Nadu,2024-07-06 12:33:24,,INACTIVE,₹925.43,MCH9714,Issac-Pall,5912.0,MEDICAL,PRIVATE_LIMITED,Chennai,Tamil Nadu,2024-07-06 12:33:24,,MISSING,INACTIVE,925.43
MCH2532,Chad Inc,05999,Retail Other,partnership,JPR,Rajasthan,11/01/2023,SDKV0929160095786,INACTIVE,INR 351.38,MCH2532,Chad Inc,5999.0,MISCELLANEOUS RETAIL,PARTNERSHIP,Jaipur,Rajasthan,2023-11-01 00:00:00,SDKV0929160095786,ALPHANUMERIC_ACCOUNT,INACTIVE,351.38
MCH6776,"Khanna, Kadakia and Hans",5942,BOOKS_STATIONERY,partnership,Jalandar,Punjab,16/12/2024 02:27 PM,,ACTIVE,7527.28,MCH6776,"Khanna, Kadakia And Hans",5942.0,BOOKS_STATIONERY,PARTNERSHIP,Jalandhar,Punjab,2024-12-16 14:27:00,,MISSING,ACTIVE,7527.28
MCH9208,Lala-Tiwari,05942,BOOKS_STATIONERY,PARTNERSHIP,ASR,Punjab,2023/05/17,,Inactive,₹338.09,MCH9208,Lala-Tiwari,5942.0,BOOKS_STATIONERY,PARTNERSHIP,Amritsar,Punjab,2023-05-17 00:00:00,,MISSING,INACTIVE,338.09
mch3930,Kashyap-Rastogi,5699,Apparel,INDIVIDUAL,LKO,Uttar Pradesh,,XXXX4709,Live,510.04,MCH3930,Kashyap-Rastogi,5699.0,CLOTHING,INDIVIDUAL,Lucknow,Uttar Pradesh,,XXXX4709,MASKED_ACCOUNT,ACTIVE,510.04
MCH7618,"Thaman, Parikh and Dubey",7011,HOTEL_LODGING,private_limited,delhi,Delhi,11-22-2025,SGHB3691205385794,A,244.24,MCH7618,"Thaman, Parikh And Dubey",7011.0,HOSPITALITY,PRIVATE_LIMITED,Delhi,Delhi,2025-11-22 00:00:00,SGHB3691205385794,ALPHANUMERIC_ACCOUNT,ACTIVE,244.24
MCH7621,"Sankaran, Sur and Panchal",5812.0,Restaurants,INDIVIDUAL,Jaipur,Rajasthan,2023/01/03,XXXX7790,A,"₹1,992.60",MCH7621,"Sankaran, Sur And Panchal",5812.0,RESTAURANT,INDIVIDUAL,Jaipur,Rajasthan,2023-01-03 00:00:00,XXXX7790,MASKED_ACCOUNT,ACTIVE,1992.6
MCH4589,"  Sathe, Bumb and Shankar  ",5699,garments,SOLE_PROPRIETOR,Amritsar,Punjab,2024-10-27 01:28:39,XXXX1983,Enabled,₹76.99,MCH4589,"Sathe, Bumb And Shankar",5699.0,CLOTHING,SOLE_PROPRIETOR,Amritsar,Punjab,2024-10-27 01:28:39,XXXX1983,MASKED_ACCOUNT,ACTIVE,76.99
MCH2191,"CHOUDHRY, RAI AND CHOKSHI",,Book Store,PRIVATE_LIMITED,chennai,Tamil Nadu,04-14-2025,,ACTIVE,3020.11,MCH2191,"Choudhry, Rai And Chokshi",,BOOKS_STATIONERY,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-04-14 00:00:00,,MISSING,ACTIVE,3020.11
mch8955,"  Gade, Venkatesh and Bedi  ",,Miscellaneous,SOLE-PROPRIETOR,BLR,Karnataka,13/05/2023 01:02 PM,LWFG7573237346886,Live,455.69,MCH8955,"Gade, Venkatesh And Bedi",,MISCELLANEOUS RETAIL,SOLE_PROPRIETOR,Bengaluru,Karnataka,2023-05-13 13:02:00,LWFG7573237346886,ALPHANUMERIC_ACCOUNT,ACTIVE,455.69
MCH3591,"Panchal, Balasubramanian and Dey",05942,Stationery,private_limited,kolkata,West Bengal,15/03/2025,9832386733,Active,"2,193.61",MCH3591,"Panchal, Balasubramanian And Dey",5942.0,BOOKS_STATIONERY,PRIVATE_LIMITED,Kolkata,West Bengal,2025-03-15 00:00:00,9832386733,NUMERIC_ACCOUNT,ACTIVE,2193.61
MCH8221,Kala-Bajaj,5942,Book Store,SOLE_PROPRIETOR,bengaluru,Karnataka,,5133526509,INACTIVE,1133.63,MCH8221,Kala-Bajaj,5942.0,BOOKS_STATIONERY,SOLE_PROPRIETOR,Bengaluru,Karnataka,,5133526509,NUMERIC_ACCOUNT,INACTIVE,1133.63
MCH2552,"  Saran, Dyal and Wable  ",MCC-4814,phone service,PARTNERSHIP,HYDERABAD,Telangana,19/10/2023,XXXX2290,Live,"₹1,588.96",MCH2552,"Saran, Dyal And Wable",,TELECOM,PARTNERSHIP,Hyderabad,Telangana,2023-10-19 00:00:00,XXXX2290,MASKED_ACCOUNT,ACTIVE,1588.96
mch7784,dave-babu,5912,Medical,PARTNERSHIP,ludhiana,Punjab,2023/03/16,XXXX3111,Enabled,Rs. 643,MCH7784,Dave-Babu,5912.0,MEDICAL,PARTNERSHIP,Ludhiana,Punjab,2023-03-16 00:00:00,XXXX3111,MASKED_ACCOUNT,ACTIVE,643.0
MCH 1853,Narayanan-Chander,4131.0,Transport,sole_proprietor,ASR,Punjab,10/10/2023 12:20 AM,GGYD8312524893538,Live,13872.38,MCH1853,Narayanan-Chander,4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Amritsar,Punjab,2023-10-10 00:20:00,GGYD8312524893538,ALPHANUMERIC_ACCOUNT,ACTIVE,13872.38
MCH9201,  Ramachandran PLC  ,4814,phone service,PRIVATE-LIMITED,JPR,Rajasthan,2024-10-02 18:21:00,,Active,"1,064.13",MCH9201,Ramachandran Plc,4814.0,TELECOM,PRIVATE_LIMITED,Jaipur,Rajasthan,2024-10-02 18:21:00,,MISSING,ACTIVE,1064.13
MCH3439,"PALAN, BORA AND PURI",5411,kirana,PRIVATE_LIMITED,Ludhiana,Punjab,05/03/2024 12:36 AM,AHWJ3061043363701,A,"1,840.58",MCH3439,"Palan, Bora And Puri",5411.0,GROCERY,PRIVATE_LIMITED,Ludhiana,Punjab,2024-05-03 00:36:00,AHWJ3061043363701,ALPHANUMERIC_ACCOUNT,ACTIVE,1840.58
MCH8163,"Sama, Pant and Tara",UNKNOWN,BOOKS_STATIONERY,PRIVATE_LIMITED,lucknow,Uttar Pradesh,13-Jun-2025,,ACTIVE,-1638.28,MCH8163,"Sama, Pant And Tara",,BOOKS_STATIONERY,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-06-13 00:00:00,,MISSING,ACTIVE,
MCH4090,DubeGroup,5311,Department Store,Individual,Jaipur,Rajasthan,12-06-2024,NPEH3410333318653,A,"5,497.54",MCH4090,Dubegroup,5311.0,DEPARTMENT STORE,INDIVIDUAL,Jaipur,Rajasthan,2024-12-06 00:00:00,NPEH3410333318653,ALPHANUMERIC_ACCOUNT,ACTIVE,5497.54
MCH6751,Jhaveri-Rege,5942,Book Store,private_limited,Jalandhar,Punjab,30/07/2023,,Active,1649.91,MCH6751,Jhaveri-Rege,5942.0,BOOKS_STATIONERY,PRIVATE_LIMITED,Jalandhar,Punjab,2023-07-30 00:00:00,,MISSING,ACTIVE,1649.91
MCH2770,Nagi PLC,5999,Retail Other,INDIVIDUAL,jaipur,Rajasthan,2024-05-06 13:56:02,,Blocked,-4171.07,MCH2770,Nagi Plc,5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Jaipur,Rajasthan,2024-05-06 13:56:02,,MISSING,SUSPENDED,
2274,kade-wadhwa,5699,Clothing,PARTNERSHIP,Delhi,Delhi,,,ACTIVE,,MCH2274,Kade-Wadhwa,5699.0,CLOTHING,PARTNERSHIP,Delhi,Delhi,,,MISSING,ACTIVE,
MCH4275,RAVAL-BORA,5812,Restaurant,SOLE_PROPRIETOR,JPR,Rajasthan,1713415385,3945076989,ACTIVE,"Rs. 1,335",MCH4275,Raval-Bora,5812.0,RESTAURANT,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-04-18 04:43:05,3945076989,NUMERIC_ACCOUNT,ACTIVE,1335.0
MCH5458,"Korpal, Venkatesh and Choudhary",7011,Hotel,individual,JPR,Rajasthan,2024-03-17 02:49:02,,Live,,MCH5458,"Korpal, Venkatesh And Choudhary",7011.0,HOSPITALITY,INDIVIDUAL,Jaipur,Rajasthan,2024-03-17 02:49:02,,MISSING,ACTIVE,
MCH5997,"Kothari,BasuandKothari",5912,Medical,Sole Proprietor,Delhi,Delhi,2025-09-07 16:46:16,4059468429,I,2459.46,MCH5997,"Kothari,Basuandkothari",5912.0,MEDICAL,SOLE_PROPRIETOR,Delhi,Delhi,2025-09-07 16:46:16,4059468429,NUMERIC_ACCOUNT,INACTIVE,2459.46
MCH2675,Venkataraman-Rastogi,5942,Book Store,PRIVATE_LIMITED,ASR,Punjab,23-Jun-2025,YXGI4135701284971,Enabled,877.85,MCH2675,Venkataraman-Rastogi,5942.0,BOOKS_STATIONERY,PRIVATE_LIMITED,Amritsar,Punjab,2025-06-23 00:00:00,YXGI4135701284971,ALPHANUMERIC_ACCOUNT,ACTIVE,877.85
MCH5239,Saha Inc,5999,Retail Other,INDIVIDUAL,LKO,Uttar Pradesh,2025/09/29,,A,"Rs. 6,907",MCH5239,Saha Inc,5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-09-29 00:00:00,,MISSING,ACTIVE,6907.0
MCH3907,"oza, sachdev and sarkar",5812.0,FOOD_SERVICES,PRIVATE_LIMITED,jalandhar,Punjab,,XXXX6224,ACTIVE,2184.56,MCH3907,"Oza, Sachdev And Sarkar",5812.0,RESTAURANT,PRIVATE_LIMITED,Jalandhar,Punjab,,XXXX6224,MASKED_ACCOUNT,ACTIVE,2184.56
MCH6009,"Nagar, Chowdhury and Raghavan",UNKNOWN,Stationery,Private Limited,Pune,Maharashtra,,XXXX6864,Active,1266.03,MCH6009,"Nagar, Chowdhury And Raghavan",,BOOKS_STATIONERY,PRIVATE_LIMITED,Pune,Maharashtra,,XXXX6864,MASKED_ACCOUNT,ACTIVE,1266.03
MCH8861,Prashad and Sons,5999,Retail Other,Individual,Chennai,Tamil Nadu,,XXXX5366,Active,,MCH8861,Prashad And Sons,5999.0,MISCELLANEOUS RETAIL,INDIVIDUAL,Chennai,Tamil Nadu,,XXXX5366,MASKED_ACCOUNT,ACTIVE,
mch2383,Dewan-Misra,4814,Mobile Recharge,SOLE-PROPRIETOR,LDH,Punjab,09/05/2023 05:41 PM,,Enabled,923.06,MCH2383,Dewan-Misra,4814.0,TELECOM,SOLE_PROPRIETOR,Ludhiana,Punjab,2023-09-05 17:41:00,,MISSING,ACTIVE,923.06
MCH5141,Sinha Ltd,,Apparel,SOLE-PROPRIETOR,JPR,Rajasthan,2025-07-27 00:03:05,XXXX0376,Closed,₹764.85,MCH5141,Sinha Ltd,,CLOTHING,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-07-27 00:03:05,XXXX0376,MASKED_ACCOUNT,INACTIVE,764.85
MCH5037,"SEKHON, DHILLON AND BATH",5812,Restaurant,Partnership,DELHI,Delhi,01/10/2024,8639611595,SUSPENDED,,MCH5037,"Sekhon, Dhillon And Bath",5812.0,RESTAURANT,PARTNERSHIP,Delhi,Delhi,2024-01-10 00:00:00,8639611595,NUMERIC_ACCOUNT,SUSPENDED,
MCH7074,Lalla-Iyengar,,Pharmacies,individual,jalandhar,Punjab,01-10-2026,9351816139,Enabled,732.21,MCH7074,Lalla-Iyengar,,MEDICAL,INDIVIDUAL,Jalandhar,Punjab,2026-01-10 00:00:00,9351816139,NUMERIC_ACCOUNT,ACTIVE,732.21
MCH 6137,"  Sidhu, Ahuja and Kumar  ",5812,Food,Partnership,bengaluru,Karnataka,,0510702134,Active,1574.67,MCH6137,"Sidhu, Ahuja And Kumar",5812.0,RESTAURANT,PARTNERSHIP,Bengaluru,Karnataka,,0510702134,NUMERIC_ACCOUNT,ACTIVE,1574.67
MCH2115,Kohli-Doshi,MCC-4131,TRAVEL,sole_proprietor,Chennai,Tamil Nadu,2024-05-24 11:16:59,XXXX7245,A,"₹8,526.65",MCH2115,Kohli-Doshi,,TRANSPORTATION,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-05-24 11:16:59,XXXX7245,MASKED_ACCOUNT,ACTIVE,8526.65
MCH8177,"Ghose, Om and Dada",5912,chemist,INDIVIDUAL,Jaipur,Rajasthan,1674618729,VAWO9622110634974,ACTIVE,578.46,MCH8177,"Ghose, Om And Dada",5912.0,MEDICAL,INDIVIDUAL,Jaipur,Rajasthan,2023-01-25 03:52:09,VAWO9622110634974,ALPHANUMERIC_ACCOUNT,ACTIVE,578.46
2946,Nagy-Jani,4131,Bus/Taxi,SOLE-PROPRIETOR,Mumbai,Maharashtra,,1929586448,Active,Rs. 316,MCH2946,Nagy-Jani,4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Mumbai,Maharashtra,,1929586448,NUMERIC_ACCOUNT,ACTIVE,316.0
MCH-1973,Sastry Ltd,5699.0,CLOTHS,SOLE-PROPRIETOR,Madras,Tamil Nadu,23-Dec-2024,,Live,1479.74,MCH1973,Sastry Ltd,5699.0,CLOTHING,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-12-23 00:00:00,,MISSING,ACTIVE,1479.74
MCH 7544,NARAYAN-OOMMEN,4814,TELECOM,INDIVIDUAL,Jalandar,Punjab,29/06/2023,RSLP3867431498538,INACTIVE,"INR 1,478.06",MCH7544,Narayan-Oommen,4814.0,TELECOM,INDIVIDUAL,Jalandhar,Punjab,2023-06-29 00:00:00,RSLP3867431498538,ALPHANUMERIC_ACCOUNT,INACTIVE,1478.06
MCH8393,Salvi LLC,7011,Hotels,partnership,jalandhar,Punjab,18/10/2024,XXXX4953,Enabled,"INR 1,230.00",MCH8393,Salvi Llc,7011.0,HOSPITALITY,PARTNERSHIP,Jalandhar,Punjab,2024-10-18 00:00:00,XXXX4953,MASKED_ACCOUNT,ACTIVE,1230.0
MCH9393,"Sehgal, Chawla and Korpal",5812,Restaurant,INDIVIDUAL,amritsar,Punjab,03/09/2025 05:19 PM,XXXX8440,ACTIVE,896.96,MCH9393,"Sehgal, Chawla And Korpal",5812.0,RESTAURANT,INDIVIDUAL,Amritsar,Punjab,2025-03-09 17:19:00,XXXX8440,MASKED_ACCOUNT,ACTIVE,896.96
mch2205,Parmer-Lad,5311.0,Department Store,INDIVIDUAL,delhi,Delhi,1688235098,QDLE8658067283923,Active,Rs. 986,MCH2205,Parmer-Lad,5311.0,DEPARTMENT STORE,INDIVIDUAL,Delhi,Delhi,2023-07-01 18:11:38,QDLE8658067283923,ALPHANUMERIC_ACCOUNT,ACTIVE,986.0
MCH3908,Kanda LLC,5999,Retail Other,sole_proprietor,Pune,Maharashtra,07-05-2024,2653904246,Enabled,-7690.26,MCH3908,Kanda Llc,5999.0,MISCELLANEOUS RETAIL,SOLE_PROPRIETOR,Pune,Maharashtra,2024-07-05 00:00:00,2653904246,NUMERIC_ACCOUNT,ACTIVE,
mch4560,Shankar Ltd,MCC-4814,Telecom,individual,BLR,Karnataka,12/06/2025 02:36 PM,,Active,1403.88,MCH4560,Shankar Ltd,,TELECOM,INDIVIDUAL,Bengaluru,Karnataka,2025-12-06 14:36:00,,MISSING,ACTIVE,1403.88
MCH7311,Jhaveri-Hans,7011,HOTEL_LODGING,Sole Proprietor,mumbai,Maharashtra,05-12-2025,RZUE2319491323812,Live,"Rs. 1,009",MCH7311,Jhaveri-Hans,7011.0,HOSPITALITY,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-05-12 00:00:00,RZUE2319491323812,ALPHANUMERIC_ACCOUNT,ACTIVE,1009.0
5472,Dua Group,5942,BOOKS_STATIONERY,Private Limited,Ludhiana,Punjab,09-23-2024,2328427852,Active,Rs. 778,MCH5472,Dua Group,5942.0,BOOKS_STATIONERY,PRIVATE_LIMITED,Ludhiana,Punjab,2024-09-23 00:00:00,2328427852,NUMERIC_ACCOUNT,ACTIVE,778.0
MCH8851,"  Kanda, Kohli and Thaman  ",5812,Restaurant,SOLE_PROPRIETOR,jalandhar,Punjab,,,Blocked,5573.07,MCH8851,"Kanda, Kohli And Thaman",5812.0,RESTAURANT,SOLE_PROPRIETOR,Jalandhar,Punjab,,,MISSING,SUSPENDED,5573.07
MCH9681,Bawa PLC,05699,Clothing,PRIVATE-LIMITED,Pune,Maharashtra,2024-01-09 03:45:47,,Live,"1,913.04",MCH9681,Bawa Plc,5699.0,CLOTHING,PRIVATE_LIMITED,Pune,Maharashtra,2024-01-09 03:45:47,,MISSING,ACTIVE,1913.04
MCH8641,Rai and Sons,4131,TRAVEL,INDIVIDUAL,LDH,Punjab,10/01/2024,,Active,,MCH8641,Rai And Sons,4131.0,TRANSPORTATION,INDIVIDUAL,Ludhiana,Punjab,2024-10-01 00:00:00,,MISSING,ACTIVE,
MCH6468,Golla-Murty,04131,Transportation,Partnership,HYDERABAD,Telangana,06-20-2024,,ACTIVE,,MCH6468,Golla-Murty,4131.0,TRANSPORTATION,PARTNERSHIP,Hyderabad,Telangana,2024-06-20 00:00:00,,MISSING,ACTIVE,
MCH8995,MAHAJAN GROUP,5999,Retail Other,Partnership,Jalandar,Punjab,2023/09/12,XXXX2606,ACTIVE,"Rs. 2,967",MCH8995,Mahajan Group,5999.0,MISCELLANEOUS RETAIL,PARTNERSHIP,Jalandhar,Punjab,2023-09-12 00:00:00,XXXX2606,MASKED_ACCOUNT,ACTIVE,2967.0
MCH1827,  Saha Ltd  ,5999,Other,PARTNERSHIP,pune,Maharashtra,12-Jan-2026,GFSK2439344528128,Live,790.89,MCH1827,Saha Ltd,5999.0,OTHER,PARTNERSHIP,Pune,Maharashtra,2026-01-12 00:00:00,GFSK2439344528128,ALPHANUMERIC_ACCOUNT,ACTIVE,790.89
MCH1529,"Sangha,BanerjeeandSengupta",7011,Hospitality,private_limited,Ludhiana,Punjab,06-Feb-2023,,Inactive,1257.59,MCH1529,"Sangha,Banerjeeandsengupta",7011.0,HOSPITALITY,PRIVATE_LIMITED,Ludhiana,Punjab,2023-02-06 00:00:00,,MISSING,INACTIVE,1257.59
MCH-8923,Raja-Sur,4131,TRAVEL,INDIVIDUAL,Hyderabad,Telangana,29-May-2023,,ACTIVE,"INR 1,033.58",MCH8923,Raja-Sur,4131.0,TRANSPORTATION,INDIVIDUAL,Hyderabad,Telangana,2023-05-29 00:00:00,,MISSING,ACTIVE,1033.58
MCH-8464,"Kapadia, Sarin and Bhargava",5411,Grocery,Sole Proprietor,Ludhiana,Punjab,2024-07-19 17:44:00,,Enabled,1536.1,MCH8464,"Kapadia, Sarin And Bhargava",5411.0,GROCERY,SOLE_PROPRIETOR,Ludhiana,Punjab,2024-07-19 17:44:00,,MISSING,ACTIVE,1536.1
MCH 8749,"  Tara, Parmer and Walla  ",04131,TRAVEL,Private Limited,kolkata,West Bengal,06-19-2025,BWRP8229942592433,Closed,₹584.10,MCH8749,"Tara, Parmer And Walla",4131.0,TRANSPORTATION,PRIVATE_LIMITED,Kolkata,West Bengal,2025-06-19 00:00:00,BWRP8229942592433,ALPHANUMERIC_ACCOUNT,INACTIVE,584.1
MCH4298,  Jain Group  ,4814,Mobile Recharge,PRIVATE_LIMITED,New Delhi,Delhi,01/06/2024,6571920723,Closed,316.99,MCH4298,Jain Group,4814.0,TELECOM,PRIVATE_LIMITED,Delhi,Delhi,2024-01-06 00:00:00,6571920723,NUMERIC_ACCOUNT,INACTIVE,316.99
8552,"Manne, Manda and Toor",4131,TRAVEL,SOLE_PROPRIETOR,pune,Maharashtra,19/08/2023,,Live,,MCH8552,"Manne, Manda And Toor",4131.0,TRANSPORTATION,SOLE_PROPRIETOR,Pune,Maharashtra,2023-08-19 00:00:00,,MISSING,ACTIVE,
MCH5227,Gala PLC,7011,Hotel,PARTNERSHIP,kolkata,West Bengal,21/01/2026,,A,,MCH5227,Gala Plc,7011.0,HOSPITALITY,PARTNERSHIP,Kolkata,West Bengal,2026-01-21 00:00:00,,MISSING,ACTIVE,
mch3323,Dey PLC,4814,Telecom,SOLE-PROPRIETOR,JPR,Rajasthan,2024-12-24 05:37:48,XXXX2284,I,559.08,MCH3323,Dey Plc,4814.0,TELECOM,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-12-24 05:37:48,XXXX2284,MASKED_ACCOUNT,INACTIVE,559.08
MCH9199,Goda-Patel,MCC-4814,phone service,PARTNERSHIP,Lucknow,Uttar Pradesh,2024/12/23,3404405124,ACTIVE,₹992.24,MCH9199,Goda-Patel,,TELECOM,PARTNERSHIP,Lucknow,Uttar Pradesh,2024-12-23 00:00:00,3404405124,NUMERIC_ACCOUNT,ACTIVE,992.24
MCH4745,Divan-Rao,5311.0,DEPT_STORE,SOLE-PROPRIETOR,Jalandhar,Punjab,12-05-2023,9446528330,ACTIVE,778.92,MCH4745,Divan-Rao,5311.0,DEPARTMENT STORE,SOLE_PROPRIETOR,Jalandhar,Punjab,2023-12-05 00:00:00,9446528330,NUMERIC_ACCOUNT,ACTIVE,778.92
MCH4463,"KANT, VARMA AND MADAN",5411.0,kirana,individual,ASR,Punjab,01-26-2023,XXXX8058,Closed,₹703.89,MCH4463,"Kant, Varma And Madan",5411.0,GROCERY,INDIVIDUAL,Amritsar,Punjab,2023-01-26 00:00:00,XXXX8058,MASKED_ACCOUNT,INACTIVE,703.89
MCH8296,D’Alia-Kannan,,Misc Retail,PARTNERSHIP,MUMBAI,Maharashtra,29/07/2023,,Enabled,659.86,MCH8296,D’Alia-Kannan,,MISCELLANEOUS RETAIL,PARTNERSHIP,Mumbai,Maharashtra,2023-07-29 00:00:00,,MISSING,ACTIVE,659.86
MCH2585,ROY LLC,misc,Grocery,sole_proprietor,JPR,Rajasthan,10-13-2025,2320667701,Live,"₹2,233.97",MCH2585,Roy Llc,,GROCERY,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-10-13 00:00:00,2320667701,NUMERIC_ACCOUNT,ACTIVE,2233.97
MCH 6427,Bose Inc,05999,Misc Retail,PRIVATE-LIMITED,ludhiana,Punjab,07-02-2025,UHFS8061607261976,Closed,"1,949.70",MCH6427,Bose Inc,5999.0,MISCELLANEOUS RETAIL,PRIVATE_LIMITED,Ludhiana,Punjab,2025-07-02 00:00:00,UHFS8061607261976,ALPHANUMERIC_ACCOUNT,INACTIVE,1949.7
MCH-7176,"SACHAR, WALI AND SAHA",04131,TRAVEL,individual,kolkata,West Bengal,13/02/2026,7683191787,Enabled,980.72,MCH7176,"Sachar, Wali And Saha",4131.0,TRANSPORTATION,INDIVIDUAL,Kolkata,West Bengal,2026-02-13 00:00:00,7683191787,NUMERIC_ACCOUNT,ACTIVE,980.72
